                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    609,                0.83328,                0.67076,                 1.0435,                0.59586,                0.79468,                0.61343,                0.49334,                0.73436,                0.94585,                0.98881,              0.0004976,              0.0004976,              0.0004976
                    610,                0.87397,                0.69015,                 1.0398,                 0.5861,                 0.8221,                0.72982,                0.59791,                0.71956,                0.95435,                0.98067,             0.00049636,             0.00049636,             0.00049636
                    611,                0.83497,                0.68193,                 1.0396,                0.60392,                0.75671,                0.72795,                0.59269,                0.74442,                0.95302,                0.99538,             0.00049513,             0.00049513,             0.00049513
                    612,                0.79655,                0.64284,                 1.0248,                0.59372,                0.77309,                0.73288,                0.60681,                0.70446,                0.92727,                0.97625,             0.00049389,             0.00049389,             0.00049389
                    613,                0.83591,                0.67848,                 1.0091,                0.61466,                0.80121,                0.73778,                0.63405,                0.69719,                0.93113,                0.96914,             0.00049265,             0.00049265,             0.00049265
                    614,                0.83629,                0.67265,                 1.0268,                0.57502,                0.84497,                0.73436,                0.62482,                 0.7156,                0.93304,                0.97825,             0.00049141,             0.00049141,             0.00049141
                    615,                0.82796,                  0.675,                 1.0215,                0.54245,                0.88066,                0.73291,                0.60372,                0.72054,                0.94016,                0.98462,             0.00049018,             0.00049018,             0.00049018
                    616,                0.83444,                0.65848,                 1.0342,                0.54256,                0.87638,                0.72802,                0.59718,                0.69486,                0.93477,                0.97593,             0.00048894,             0.00048894,             0.00048894
                    617,                0.84461,                0.68096,                 1.0319,                 0.5423,                0.86319,                0.73268,                 0.6006,                0.73088,                0.95415,                 0.9879,              0.0004877,              0.0004877,              0.0004877
                    618,                0.82245,                 0.6497,                 1.0254,                0.56695,                0.83716,                0.73452,                 0.6015,                0.73484,                0.95047,                0.99221,             0.00048646,             0.00048646,             0.00048646
                    619,                 0.8385,                0.68531,                 1.0457,                0.58681,                0.80528,                0.73458,                0.60883,                 0.6985,                0.97321,                0.97765,             0.00048523,             0.00048523,             0.00048523
                    620,                0.84461,                0.67867,                 1.0407,                0.59211,                0.81815,                0.74181,                0.61827,                0.67545,                0.96064,                0.96695,             0.00048399,             0.00048399,             0.00048399
                    621,                0.84149,                0.66785,                 1.0363,                0.60957,                0.78861,                0.74929,                0.62477,                 0.6816,                0.93912,                0.97018,             0.00048275,             0.00048275,             0.00048275
                    622,                  0.844,                0.65917,                 1.0356,                0.63453,                0.75852,                0.74337,                0.60975,                0.73031,                0.95022,                0.98891,             0.00048151,             0.00048151,             0.00048151
                    623,                0.82953,                0.66865,                 1.0375,                0.64782,                0.74366,                0.73913,                0.60783,                0.73578,                0.92957,                0.98716,             0.00048028,             0.00048028,             0.00048028
                    624,                0.81754,                0.65986,                 1.0315,                0.59436,                0.82368,                0.74111,                0.60874,                0.70665,                0.92446,                0.97153,             0.00047904,             0.00047904,             0.00047904
                    625,                0.79356,                0.64807,                 1.0237,                0.63313,                0.78961,                0.74665,                0.63975,                0.68739,                0.91159,                0.96662,              0.0004778,              0.0004778,              0.0004778
                    626,                0.82985,                0.65964,                 1.0237,                0.61755,                0.80828,                0.74465,                0.61095,                 0.7282,                0.91426,                0.98954,             0.00047656,             0.00047656,             0.00047656
                    627,                0.83751,                0.68548,                 1.0315,                0.61409,                0.80451,                0.73293,                 0.6059,                0.69876,                0.93619,                0.97686,             0.00047533,             0.00047533,             0.00047533
                    628,                0.81785,                0.63614,                 1.0195,                0.61043,                0.78943,                0.72917,                0.59513,                0.75956,                 0.9413,                 1.0053,             0.00047409,             0.00047409,             0.00047409
                    629,                0.79729,                0.63818,                 1.0301,                0.59503,                0.80917,                0.72742,                 0.5955,                 0.7339,                0.95862,                0.99216,             0.00047285,             0.00047285,             0.00047285
                    630,                0.81236,                0.64976,                 1.0227,                0.57626,                0.83609,                0.72804,                0.57099,                0.72927,                0.95747,                0.98882,             0.00047161,             0.00047161,             0.00047161
                    631,                0.81195,                0.65429,                 1.0318,                0.56519,                0.83676,                 0.7404,                0.58044,                0.74548,                 0.9392,                0.99786,             0.00047038,             0.00047038,             0.00047038
                    632,                0.81343,                0.64194,                 1.0191,                0.56773,                0.83203,                0.73545,                0.62961,                0.70848,                0.93374,                 0.9863,             0.00046914,             0.00046914,             0.00046914
                    633,                0.83829,                0.67047,                 1.0364,                0.54775,                0.87032,                0.73772,                0.63687,                0.68862,                0.94113,                0.97543,              0.0004679,              0.0004679,              0.0004679
                    634,                0.81549,                0.65503,                  1.031,                0.53932,                0.87314,                0.74336,                 0.6152,                0.69394,                0.92096,                0.98117,             0.00046666,             0.00046666,             0.00046666
                    635,                0.81772,                0.65532,                   1.02,                0.57845,                0.84959,                0.74585,                0.61669,                0.67833,                0.90982,                0.97339,             0.00046542,             0.00046542,             0.00046542
                    636,                0.81667,                0.65613,                 1.0197,                0.60645,                0.80862,                0.74166,                0.60409,                0.71987,                  0.932,                0.99348,             0.00046419,             0.00046419,             0.00046419
                    637,                 0.8026,                0.66603,                  1.022,                0.60957,                0.78967,                0.73866,                0.57912,                0.71553,                0.92719,                0.98913,             0.00046295,             0.00046295,             0.00046295
                    638,                0.82584,                0.68974,                 1.0412,                0.60253,                0.80787,                 0.7444,                0.60842,                 0.7156,                0.94143,                0.98793,             0.00046171,             0.00046171,             0.00046171
                    639,                0.86186,                0.69714,                  1.056,                0.59422,                0.80822,                 0.7432,                0.58427,                0.71301,                 0.9407,                0.99141,             0.00046048,             0.00046048,             0.00046048
                    640,                0.81391,                0.66308,                 1.0286,                 0.5839,                0.82672,                0.74145,                0.58923,                0.70601,                 0.9249,                0.99033,             0.00045924,             0.00045924,             0.00045924
                    641,                0.79381,                0.64624,                 1.0112,                0.57655,                 0.8402,                0.74468,                0.58898,                0.71119,                0.92323,                0.99005,               0.000458,               0.000458,               0.000458
                    642,                0.80246,                0.64117,                  1.027,                0.60101,                0.81434,                0.73872,                0.58641,                0.70858,                 0.9397,                0.98753,             0.00045676,             0.00045676,             0.00045676
                    643,                0.80573,                 0.6428,                 1.0295,                0.57789,                0.83576,                 0.7324,                0.60575,                0.69602,                0.94549,                0.98212,             0.00045552,             0.00045552,             0.00045552
                    644,                0.82577,                0.64299,                 1.0358,                0.56761,                0.85945,                0.61071,                0.49518,                0.69869,                0.94182,                0.97794,             0.00045429,             0.00045429,             0.00045429
                    645,                0.83079,                0.66221,                  1.039,                0.56197,                0.85278,                 0.6089,                0.49575,                0.71855,                0.95042,                0.98528,             0.00045305,             0.00045305,             0.00045305
                    646,                0.82888,                0.66592,                 1.0303,                0.61257,                0.81318,                0.61576,                0.49722,                0.70489,                0.94596,                0.97719,             0.00045181,             0.00045181,             0.00045181
                    647,                0.81383,                0.66833,                 1.0237,                0.60631,                0.79101,                0.73597,                0.60814,                0.69654,                0.93174,                0.97355,             0.00045057,             0.00045057,             0.00045057
                    648,                0.81018,                0.65324,                 1.0245,                0.60768,                0.81524,                0.73696,                0.60473,                0.70065,                0.92933,                0.98052,             0.00044934,             0.00044934,             0.00044934
                    649,                0.80927,                  0.676,                 1.0172,                0.59382,                0.83357,                0.73387,                0.60018,                 0.6934,                0.92682,                0.97781,              0.0004481,              0.0004481,              0.0004481
                    650,                0.81811,                0.65395,                 1.0196,                0.64272,                0.76794,                0.73864,                0.59537,                 0.7145,                0.91403,                0.98703,             0.00044686,             0.00044686,             0.00044686
                    651,                0.81538,                0.67299,                 1.0356,                0.63667,                0.77014,                0.61723,                0.49393,                0.73153,                  0.913,                0.99274,             0.00044563,             0.00044563,             0.00044563
                    652,                0.81739,                0.65646,                 1.0278,                0.63271,                0.78213,                0.61745,                0.50243,                0.70263,                0.91016,                0.98167,             0.00044439,             0.00044439,             0.00044439
                    653,                0.79367,                0.63819,                 1.0192,                0.62428,                0.79278,                0.61468,                0.49601,                0.72326,                0.93209,                 0.9869,             0.00044315,             0.00044315,             0.00044315
                    654,                0.80564,                  0.643,                  1.021,                0.58817,                0.84103,                0.61213,                0.49018,                0.71372,                0.92509,                0.98222,             0.00044191,             0.00044191,             0.00044191
                    655,                0.79468,                0.62416,                 1.0134,                0.56895,                0.85076,                0.60893,                0.48558,                0.73402,                0.94191,                0.99479,             0.00044067,             0.00044067,             0.00044067
                    656,                0.81032,                0.64508,                 1.0146,                0.56707,                0.85989,                 0.7303,                0.57619,                0.70322,                0.92913,                0.98764,             0.00043944,             0.00043944,             0.00043944
                    657,                0.81801,                0.64613,                 1.0283,                0.55013,                0.87749,                0.73135,                0.60408,                0.68655,                0.90753,                0.97883,              0.0004382,              0.0004382,              0.0004382
                    658,                0.81783,                0.64356,                 1.0216,                0.51001,                0.89325,                0.73416,                0.60576,                0.68733,                0.92386,                0.97638,             0.00043696,             0.00043696,             0.00043696
                    659,                0.81345,                0.65919,                  1.032,                0.43983,                0.90761,                0.61866,                0.49967,                0.71811,                0.91859,                 0.9867,             0.00043573,             0.00043573,             0.00043573
                    660,                 0.8093,                0.66578,                 1.0242,                0.49837,                0.90265,                 0.6216,                 0.5012,                0.72822,                0.89784,                0.98751,             0.00043449,             0.00043449,             0.00043449
                    661,                0.78322,                0.63664,                 1.0066,                0.51972,                0.88561,                0.74859,                0.61457,                0.71373,                0.92835,                 0.9833,             0.00043325,             0.00043325,             0.00043325
                    662,                0.80254,                0.64778,                 1.0187,                0.55728,                 0.8778,                0.62376,                0.50512,                0.71219,                0.93297,                0.98336,             0.00043201,             0.00043201,             0.00043201
                    663,                0.78619,                0.64808,                 1.0227,                0.59005,                0.84161,                0.61773,                0.49719,                0.71141,                0.94305,                0.99046,             0.00043077,             0.00043077,             0.00043077
                    664,                0.78408,                0.63553,                 1.0062,                 0.6028,                0.80975,                0.73766,                0.61549,                0.68611,                0.95986,                0.97749,             0.00042954,             0.00042954,             0.00042954
                    665,                0.80548,                0.64682,                 1.0093,                0.59776,                0.81051,                0.74398,                0.61938,                 0.6694,                0.93368,                0.97083,              0.0004283,              0.0004283,              0.0004283
                    666,                0.79246,                0.62819,                 1.0139,                0.59522,                0.83999,                0.74605,                0.62395,                0.67343,                0.90853,                 0.9706,             0.00042706,             0.00042706,             0.00042706
                    667,                0.79177,                0.62984,                 1.0048,                0.59346,                0.82975,                0.74284,                0.61351,                0.69129,                0.91816,                0.97492,             0.00042582,             0.00042582,             0.00042582
                    668,                0.78989,                0.61513,                   1.01,                0.61712,                0.77592,                0.74003,                0.61016,                0.69718,                 0.9235,                0.97538,             0.00042459,             0.00042459,             0.00042459
                    669,                0.77728,                0.62223,                 1.0138,                0.62733,                 0.7715,                0.74084,                0.61315,                0.68998,                0.93662,                0.97601,             0.00042335,             0.00042335,             0.00042335
                    670,                0.80451,                0.63727,                 1.0103,                0.61596,                0.78141,                0.74273,                0.61245,                0.70656,                 0.9403,                0.98055,             0.00042211,             0.00042211,             0.00042211
                    671,                0.80555,                0.63683,                 1.0125,                0.58407,                0.83404,                0.61367,                 0.4956,                0.71676,                0.95835,                0.98436,             0.00042087,             0.00042087,             0.00042087
                    672,                0.77876,                0.61928,                 1.0114,                0.56816,                0.85432,                0.73635,                0.60445,                0.72631,                0.94279,                0.98987,             0.00041964,             0.00041964,             0.00041964
                    673,                0.79922,                0.64044,                  1.021,                0.57423,                0.84028,                0.73342,                0.60455,                0.71976,                0.93549,                0.98519,              0.0004184,              0.0004184,              0.0004184
                    674,                0.78139,                0.65025,                 1.0185,                0.57168,                0.82909,                 0.7338,                0.64209,                0.66393,                0.92616,                 0.9609,             0.00041716,             0.00041716,             0.00041716
                    675,                0.80876,                0.66117,                 1.0196,                0.57742,                 0.8239,                0.73619,                0.64442,                0.67079,                0.91709,                0.96046,             0.00041592,             0.00041592,             0.00041592
                    676,                0.80264,                0.63899,                 1.0145,                0.56975,                0.83704,                0.73639,                0.64009,                0.67916,                0.92197,                0.96117,             0.00041469,             0.00041469,             0.00041469
                    677,                0.81453,                0.65101,                 1.0171,                0.57303,                0.82793,                0.74028,                0.61549,                0.70049,                0.92342,                0.97153,             0.00041345,             0.00041345,             0.00041345
                    678,                0.77796,                0.62651,                 1.0005,                0.59194,                0.79969,                0.74154,                0.61508,                0.70092,                0.90526,                0.97322,             0.00041221,             0.00041221,             0.00041221
                    679,                0.79053,                0.63034,                 1.0051,                0.57377,                0.82195,                0.73711,                0.61257,                0.69739,                0.93301,                0.97517,             0.00041097,             0.00041097,             0.00041097
                    680,                 0.7921,                 0.6289,                0.99529,                0.57228,                 0.8227,                0.73319,                0.60183,                0.70202,                0.93275,                0.97822,             0.00040974,             0.00040974,             0.00040974
                    681,                0.80316,                0.64039,                 1.0226,                0.58123,                0.81145,                0.73836,                 0.6106,                0.66642,                0.91679,                 0.9648,              0.0004085,              0.0004085,              0.0004085
                    682,                0.78736,                0.63004,                   1.01,                0.58946,                 0.7953,                0.73735,                0.58567,                0.67872,                0.92468,                0.96943,             0.00040726,             0.00040726,             0.00040726
                    683,                0.76725,                0.62281,                 1.0128,                0.58298,                0.80048,                0.74152,                0.58728,                0.67698,                0.94577,                0.96916,             0.00040602,             0.00040602,             0.00040602
                    684,                0.76997,                0.62995,                 1.0071,                0.58437,                0.80175,                 0.7428,                0.59205,                0.68606,                0.94541,                0.97301,             0.00040479,             0.00040479,             0.00040479
                    685,                0.77528,                0.62229,                 1.0032,                0.59617,                  0.796,                0.74247,                0.58837,                0.69797,                0.92788,                0.97448,             0.00040355,             0.00040355,             0.00040355
                    686,                0.77678,                0.64527,                 1.0091,                0.59095,                0.80525,                0.74505,                0.59495,                 0.6769,                0.91765,                0.96635,             0.00040231,             0.00040231,             0.00040231
                    687,                0.77316,                 0.6374,                 1.0057,                0.63641,                0.78506,                0.74292,                0.58887,                0.69457,                0.91419,                0.97612,             0.00040107,             0.00040107,             0.00040107
                    688,                0.78655,                0.63264,                 1.0064,                0.65587,                0.76344,                0.74322,                0.58792,                0.69929,                0.90536,                0.97713,             0.00039984,             0.00039984,             0.00039984
                    689,                0.77894,                 0.6304,                 1.0123,                0.63275,                0.78135,                0.74077,                0.57885,                 0.7118,                0.93307,                0.98224,              0.0003986,              0.0003986,              0.0003986
                    690,                0.75313,                0.62237,                0.98914,                0.61713,                0.79152,                0.74022,                0.57832,                0.70394,                0.92751,                0.97439,             0.00039736,             0.00039736,             0.00039736
                    691,                0.75873,                0.61865,                0.99306,                0.64154,                0.77039,                 0.7478,                 0.5941,                0.68366,                0.90898,                0.97048,             0.00039613,             0.00039613,             0.00039613
                    692,                0.79039,                0.63108,                 1.0237,                0.63752,                0.77442,                0.74028,                0.58895,                0.66589,                0.90811,                0.96285,             0.00039489,             0.00039489,             0.00039489
                    693,                0.79729,                0.63781,                 1.0233,                0.62417,                0.77718,                0.74202,                0.58913,                0.67599,                0.91593,                0.96584,             0.00039365,             0.00039365,             0.00039365
                    694,                0.79676,                0.63327,                 1.0184,                0.62834,                 0.7867,                0.75062,                 0.5921,                0.68819,                0.91243,                0.97079,             0.00039241,             0.00039241,             0.00039241
                    695,                0.80282,                0.63565,                 1.0065,                0.63485,                0.78282,                0.74822,                0.59192,                0.69339,                0.91864,                0.97387,             0.00039118,             0.00039118,             0.00039118
                    696,                0.75439,                0.59029,                0.99876,                0.62823,                0.78686,                0.74487,                  0.609,                0.71242,                0.92759,                 0.9816,             0.00038994,             0.00038994,             0.00038994
                    697,                 0.7557,                0.60806,                0.98467,                0.62309,                0.80009,                0.74363,                 0.5834,                0.69857,                0.92412,                0.97408,              0.0003887,              0.0003887,              0.0003887
                    698,                0.78758,                0.63967,                 1.0213,                0.61768,                0.79748,                0.74198,                0.58198,                0.69263,                 0.9246,                0.97108,             0.00038746,             0.00038746,             0.00038746
                    699,                0.80452,                0.64641,                 1.0202,                0.62953,                0.78279,                0.73974,                0.58802,                0.68357,                0.91446,                 0.9693,             0.00038623,             0.00038623,             0.00038623
                    700,                0.75946,                0.64588,                 1.0098,                0.62915,                0.78934,                0.74077,                0.59501,                0.66942,                0.89191,                0.96095,             0.00038499,             0.00038499,             0.00038499
                    701,                0.77258,                0.62329,                 1.0154,                0.63033,                0.78893,                0.73751,                0.58953,                0.68514,                0.89633,                0.96582,             0.00038375,             0.00038375,             0.00038375
                    702,                0.79472,                0.64644,                 1.0236,                0.63078,                0.79739,                0.74198,                0.64084,                0.67426,                0.91548,                0.96085,             0.00038251,             0.00038251,             0.00038251
                    703,                0.75165,                0.60487,                0.98898,                0.62542,                0.82026,                0.74619,                0.62075,                0.65324,                 0.9231,                0.95571,             0.00038128,             0.00038128,             0.00038128
                    704,                0.78831,                0.62614,                 1.0069,                0.59907,                0.83893,                0.74385,                0.62013,                0.68521,                0.93883,                0.96664,             0.00038004,             0.00038004,             0.00038004
                    705,                0.78512,                0.63268,                  1.011,                0.58168,                0.84193,                0.74129,                0.59426,                0.68429,                0.94333,                 0.9665,              0.0003788,              0.0003788,              0.0003788
                    706,                0.77259,                0.61398,                 1.0111,                 0.5467,                0.88838,                0.73926,                0.61392,                0.68105,                0.93857,                0.96522,             0.00037756,             0.00037756,             0.00037756
                    707,                0.75715,                0.60141,                0.98977,                0.55382,                0.87053,                0.73914,                0.61789,                0.66487,                0.94053,                0.96183,             0.00037633,             0.00037633,             0.00037633
                    708,                0.80251,                 0.6547,                 1.0214,                 0.5619,                0.86933,                0.73939,                0.59378,                0.65611,                0.92565,                0.95646,             0.00037509,             0.00037509,             0.00037509
                    709,                0.78801,                0.62823,                 1.0084,                0.56833,                0.85543,                0.74063,                0.61392,                0.68357,                0.92916,                0.96952,             0.00037385,             0.00037385,             0.00037385
                    710,                0.77648,                0.62773,                 1.0043,                0.60784,                0.79836,                0.74465,                0.61036,                0.71279,                0.92751,                0.97971,             0.00037261,             0.00037261,             0.00037261
                    711,                0.74685,                0.61768,                0.98091,                0.61874,                0.78704,                0.74476,                   0.59,                 0.6978,                0.91558,                0.97274,             0.00037138,             0.00037138,             0.00037138
                    712,                0.77304,                0.61224,                0.98863,                0.60958,                0.79625,                0.74613,                  0.616,                0.67349,                0.91714,                0.96237,             0.00037014,             0.00037014,             0.00037014
                    713,                0.74993,                0.60199,                0.99149,                 0.6142,                0.79233,                0.75019,                0.62319,                0.66931,                0.90375,                0.95846,              0.0003689,              0.0003689,              0.0003689
                    714,                0.78147,                0.62108,                 1.0107,                 0.6317,                0.78515,                0.74859,                0.61739,                0.68502,                0.92596,                0.96546,             0.00036766,             0.00036766,             0.00036766
                    715,                0.78474,                0.63352,                 1.0139,                0.64424,                0.77436,                0.62352,                0.50757,                0.67653,                0.93029,                0.96161,             0.00036643,             0.00036643,             0.00036643
                    716,                0.79702,                0.62444,                 1.0242,                0.63721,                0.75984,                0.62563,                0.51007,                0.66365,                0.90814,                0.95613,             0.00036519,             0.00036519,             0.00036519
                    717,                0.77868,                0.62503,                 1.0027,                0.65011,                0.75333,                0.62357,                0.50827,                 0.6781,                0.91663,                0.96154,             0.00036395,             0.00036395,             0.00036395
                    718,                0.78261,                0.63634,                 1.0075,                0.65411,                0.75419,                0.61872,                0.50145,                0.70253,                0.92813,                0.97224,             0.00036271,             0.00036271,             0.00036271
                    719,                0.77088,                0.61933,                 1.0051,                0.63582,                0.78336,                0.61596,                0.49793,                0.67865,                0.91434,                0.96615,             0.00036148,             0.00036148,             0.00036148
                    720,                0.76387,                0.62447,                0.99279,                0.58313,                0.80977,                0.61793,                0.48856,                0.69728,                0.91409,                0.97263,             0.00036024,             0.00036024,             0.00036024
                    721,                0.75163,                0.60548,                0.99154,                0.56644,                0.83254,                0.74323,                0.58657,                0.70328,                0.92732,                0.97437,               0.000359,               0.000359,               0.000359
                    722,                0.76135,                0.62112,                0.99562,                0.55056,                0.84552,                 0.7421,                0.58758,                0.68127,                0.91929,                0.96128,             0.00035776,             0.00035776,             0.00035776
                    723,                0.75832,                0.60781,                0.99689,                0.54901,                0.85084,                0.74193,                0.61958,                0.65973,                0.91591,                0.95402,             0.00035653,             0.00035653,             0.00035653
                    724,                0.76042,                0.62828,                 1.0033,                0.56922,                0.84638,                0.74121,                0.60219,                0.63758,                0.91161,                0.94494,             0.00035529,             0.00035529,             0.00035529
                    725,                0.77407,                0.61557,                0.98628,                0.57522,                0.85206,                0.61456,                0.50006,                0.63637,                0.91521,                0.94627,             0.00035405,             0.00035405,             0.00035405
                    726,                0.79842,                 0.6619,                 1.0175,                0.57289,                0.85856,                0.73491,                0.62006,                0.64426,                0.91373,                0.95231,             0.00035281,             0.00035281,             0.00035281
                    727,                0.77163,                 0.6281,                 1.0057,                0.56229,                0.86471,                0.61159,                0.50534,                0.67207,                0.92487,                0.96051,             0.00035158,             0.00035158,             0.00035158
                    728,                0.74655,                0.63558,                 1.0132,                0.55916,                0.87198,                0.61249,                0.50517,                0.65804,                0.92953,                0.95303,             0.00035034,             0.00035034,             0.00035034
                    729,                0.78311,                 0.6272,                 1.0159,                0.55255,                0.88677,                0.61657,                 0.5068,                0.66817,                0.92482,                0.95638,              0.0003491,              0.0003491,              0.0003491
                    730,                0.78251,                0.62555,                 1.0073,                0.53738,                0.88934,                0.61768,                0.50957,                0.66169,                0.92723,                0.95269,             0.00034786,             0.00034786,             0.00034786
                    731,                0.76761,                0.60316,                0.99571,                0.53166,                0.88954,                0.61922,                0.50871,                0.66015,                0.92865,                0.95285,             0.00034663,             0.00034663,             0.00034663
                    732,                 0.7752,                0.63321,                  1.011,                0.48894,                0.89301,                0.74814,                0.62552,                 0.6532,                0.91802,                0.94937,             0.00034539,             0.00034539,             0.00034539
                    733,                0.78304,                0.62113,                 1.0156,                0.48554,                0.90322,                0.58486,                0.47502,                0.65655,                0.90104,                0.95291,             0.00034415,             0.00034415,             0.00034415
                    734,                0.78708,                0.63977,                 1.0135,                0.48146,                0.89764,                0.74741,                0.59045,                0.69429,                0.91105,                0.96963,             0.00034291,             0.00034291,             0.00034291
                    735,                0.77067,                0.61032,                  1.008,                0.53477,                 0.8914,                0.74491,                0.61988,                0.68713,                0.92901,                0.96928,             0.00034168,             0.00034168,             0.00034168
                    736,                0.75094,                0.59921,                0.98482,                0.53064,                0.88862,                 0.7441,                 0.6189,                0.68641,                0.93245,                 0.9672,             0.00034044,             0.00034044,             0.00034044
                    737,                0.75584,                0.60066,                0.99647,                0.53227,                0.88958,                0.73857,                0.61369,                0.68342,                0.92053,                0.96666,              0.0003392,              0.0003392,              0.0003392
                    738,                0.77424,                0.62101,                 1.0043,                0.53168,                0.88814,                0.74295,                0.59897,                0.66435,                0.91231,                0.95891,             0.00033796,             0.00033796,             0.00033796
                    739,                0.77988,                0.64997,                 1.0054,                0.53239,                 0.8801,                0.62066,                 0.5016,                0.65053,                0.91136,                0.95352,             0.00033673,             0.00033673,             0.00033673
                    740,                0.76206,                0.62321,                0.98953,                0.53459,                 0.8755,                0.61945,                0.49942,                0.65481,                0.91279,                0.95516,             0.00033549,             0.00033549,             0.00033549
                    741,                0.76713,                0.61118,                 1.0184,                0.54204,                0.88246,                0.73946,                0.59335,                0.66601,                0.91458,                0.96009,             0.00033425,             0.00033425,             0.00033425
                    742,                0.78293,                0.60534,                0.98778,                0.53412,                0.88726,                0.74226,                 0.6241,                0.65531,                0.92038,                0.95349,             0.00033301,             0.00033301,             0.00033301
