                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    477,                0.93252,                0.75582,                 1.0822,                0.45237,                0.74424,                0.52427,                0.37573,                0.79228,                0.90443,                 1.0307,             0.00066095,             0.00066095,             0.00066095
                    478,                0.95379,                0.76027,                 1.0926,                0.45317,                0.72655,                0.52198,                0.35841,                 0.8682,                0.92152,                 1.0677,             0.00065971,             0.00065971,             0.00065971
                    479,                0.93234,                0.73614,                 1.0869,                0.47887,                0.72433,                0.52682,                0.37549,                0.85109,                0.91449,                 1.0491,             0.00065848,             0.00065848,             0.00065848
                    480,                 0.9268,                0.73873,                 1.0745,                0.52411,                0.69055,                0.54858,                0.39796,                 0.8021,                0.91411,                 1.0325,             0.00065724,             0.00065724,             0.00065724
                    481,                0.91227,                 0.7425,                  1.085,                0.56243,                0.60933,                0.54611,                0.40524,                0.81958,                0.89038,                 1.0446,               0.000656,               0.000656,               0.000656
                    482,                0.92863,                0.74755,                 1.0775,                0.50458,                0.72873,                0.54588,                0.40704,                0.77729,                0.89087,                 1.0302,             0.00065476,             0.00065476,             0.00065476
                    483,                0.94591,                0.75911,                 1.0924,                0.50839,                0.72779,                0.57918,                 0.4187,                0.77399,                0.91471,                 1.0279,             0.00065353,             0.00065353,             0.00065353
                    484,                0.92286,                0.74168,                 1.0926,                0.46017,                0.72476,                0.55877,                0.39796,                0.84703,                0.92387,                 1.0646,             0.00065229,             0.00065229,             0.00065229
                    485,                 0.9495,                0.74969,                 1.0922,                0.57098,                0.67704,                0.56327,                0.40866,                0.76337,                0.92035,                 1.0201,             0.00065105,             0.00065105,             0.00065105
                    486,                0.92867,                 0.7539,                 1.0953,                0.51294,                0.68509,                0.53325,                0.39783,                0.78417,                0.93345,                 1.0304,             0.00064981,             0.00064981,             0.00064981
                    487,                0.91624,                 0.7452,                 1.0922,                0.52671,                0.68788,                0.53033,                0.39518,                 0.7647,                0.90354,                  1.026,             0.00064857,             0.00064857,             0.00064857
                    488,                0.91882,                0.75208,                 1.0827,                0.52489,                0.71577,                 0.5399,                0.39813,                0.78017,                0.91518,                 1.0324,             0.00064734,             0.00064734,             0.00064734
                    489,                0.89226,                0.72993,                 1.0816,                0.56038,                0.70732,                0.55288,                0.40777,                0.78308,                0.93145,                 1.0287,              0.0006461,              0.0006461,              0.0006461
                    490,                0.93403,                0.75928,                 1.0898,                 0.5951,                0.65804,                0.55707,                0.39898,                0.81353,                0.94446,                 1.0373,             0.00064486,             0.00064486,             0.00064486
                    491,                0.93185,                0.75134,                 1.0982,                0.58985,                0.65873,                 0.5521,                0.38873,                 0.8415,                0.95562,                 1.0589,             0.00064362,             0.00064362,             0.00064362
                    492,                0.92564,                0.74051,                 1.0725,                0.56814,                0.67828,                0.55962,                0.40054,                0.78716,                0.91512,                 1.0299,             0.00064239,             0.00064239,             0.00064239
                    493,                0.95396,                0.75921,                 1.0957,                  0.554,                0.69434,                0.55666,                0.39762,                 0.7863,                0.92125,                 1.0218,             0.00064115,             0.00064115,             0.00064115
                    494,                0.86977,                0.71829,                 1.0817,                0.48056,                0.73548,                0.53317,                 0.3918,                0.75624,                0.90255,                 1.0141,             0.00063991,             0.00063991,             0.00063991
                    495,                0.90911,                0.75936,                 1.0858,                 0.4337,                0.73749,                0.54989,                0.39392,                0.78911,                 0.9045,                 1.0305,             0.00063868,             0.00063868,             0.00063868
                    496,                0.89714,                0.72223,                 1.0591,                0.52839,                0.70922,                 0.5481,                0.39339,                0.79139,                0.89042,                 1.0333,             0.00063744,             0.00063744,             0.00063744
                    497,                0.94347,                0.73513,                 1.0952,                0.47114,                0.71779,                0.53248,                0.38312,                0.80704,                0.89059,                 1.0427,              0.0006362,              0.0006362,              0.0006362
                    498,                 0.9242,                 0.7517,                 1.0872,                0.55074,                0.69179,                 0.5551,                0.40912,                0.78037,                0.89832,                 1.0239,             0.00063496,             0.00063496,             0.00063496
                    499,                0.91091,                0.73505,                 1.0818,                0.51082,                0.68779,                 0.5381,                0.38604,                0.85593,                0.94543,                 1.0613,             0.00063373,             0.00063373,             0.00063373
                    500,                0.90367,                0.73867,                 1.0836,                0.51451,                 0.7032,                0.53672,                0.39381,                0.79878,                0.91449,                 1.0371,             0.00063249,             0.00063249,             0.00063249
                    501,                0.91144,                0.73164,                 1.0667,                0.47376,                 0.7129,                0.54854,                0.41301,                0.76645,                0.91026,                  1.025,             0.00063125,             0.00063125,             0.00063125
                    502,                0.90513,                0.71456,                 1.0691,                0.47611,                0.71673,                0.57171,                 0.4127,                 0.7908,                0.89445,                 1.0342,             0.00063001,             0.00063001,             0.00063001
                    503,                0.91464,                0.73339,                 1.0755,                0.50679,                0.74324,                0.56812,                0.40384,                0.80049,                0.88729,                 1.0314,             0.00062878,             0.00062878,             0.00062878
                    504,                 0.9332,                0.76781,                 1.0831,                 0.4808,                0.72828,                0.53975,                0.38869,                0.83232,                0.90649,                 1.0445,             0.00062754,             0.00062754,             0.00062754
                    505,                0.92612,                0.74556,                 1.0954,                0.53304,                0.72929,                 0.5399,                0.39335,                0.80317,                0.89913,                 1.0326,              0.0006263,              0.0006263,              0.0006263
                    506,                0.90601,                0.71265,                 1.0737,                0.54139,                0.69141,                0.53383,                0.37609,                0.81464,                0.91596,                 1.0397,             0.00062506,             0.00062506,             0.00062506
                    507,                0.91298,                0.75382,                 1.0824,                0.56184,                0.69481,                0.54305,                0.38568,                0.81448,                0.94637,                 1.0441,             0.00062383,             0.00062383,             0.00062383
                    508,                0.91163,                 0.7281,                 1.0637,                0.51131,                0.69631,                0.52693,                0.38222,                0.80408,                0.93104,                 1.0413,             0.00062259,             0.00062259,             0.00062259
                    509,                0.91662,                0.73191,                 1.0654,                0.50668,                  0.717,                0.52983,                0.38053,                0.81544,                0.93371,                 1.0407,             0.00062135,             0.00062135,             0.00062135
                    510,                0.91008,                0.72061,                 1.0699,                0.50748,                0.72013,                0.53803,                0.38513,                0.80133,                0.91244,                 1.0316,             0.00062011,             0.00062011,             0.00062011
                    511,                 0.9591,                0.74154,                 1.0937,                0.50437,                0.70237,                0.53127,                0.37939,                 0.8432,                0.94137,                 1.0479,             0.00061887,             0.00061887,             0.00061887
                    512,                0.91215,                0.72662,                 1.0886,                0.54696,                0.69958,                 0.5489,                0.39994,                 0.7775,                 0.8959,                 1.0216,             0.00061764,             0.00061764,             0.00061764
                    513,                 0.8962,                0.72503,                 1.0758,                 0.5579,                0.68122,                 0.5532,                0.40295,                 0.7655,                0.88472,                 1.0203,              0.0006164,              0.0006164,              0.0006164
                    514,                0.92052,                0.74098,                 1.0918,                0.54102,                0.69605,                0.55691,                0.40196,                0.76821,                0.88073,                 1.0194,             0.00061516,             0.00061516,             0.00061516
                    515,                0.90429,                0.71399,                 1.0587,                0.53788,                0.71232,                0.54946,                0.38877,                0.79833,                0.89275,                 1.0331,             0.00061392,             0.00061392,             0.00061392
                    516,                0.92219,                0.73524,                 1.0826,                0.48355,                0.72546,                0.51796,                0.37891,                0.80815,                0.89695,                 1.0414,             0.00061269,             0.00061269,             0.00061269
                    517,                0.90748,                0.75858,                 1.0769,                0.54805,                0.72354,                0.55053,                0.40267,                0.78109,                0.89848,                 1.0247,             0.00061145,             0.00061145,             0.00061145
                    518,                0.87604,                0.69358,                 1.0561,                0.51528,                 0.7197,                0.57294,                0.41362,                0.75082,                0.92959,                 1.0152,             0.00061021,             0.00061021,             0.00061021
                    519,                0.89824,                 0.7301,                 1.0755,                 0.4572,                0.73348,                0.54323,                 0.3887,                0.81427,                0.92803,                 1.0395,             0.00060897,             0.00060897,             0.00060897
                    520,                0.89432,                0.71604,                 1.0633,                0.49517,                0.73409,                0.55872,                0.39708,                0.76826,                0.92717,                 1.0172,             0.00060774,             0.00060774,             0.00060774
                    521,                0.93024,                0.74362,                 1.0679,                0.50825,                0.72566,                0.54475,                0.39944,                0.75348,                0.91728,                 1.0088,              0.0006065,              0.0006065,              0.0006065
                    522,                0.89025,                0.73032,                 1.0624,                0.51251,                0.71929,                0.53624,                0.38766,                0.77885,                0.91992,                 1.0214,             0.00060526,             0.00060526,             0.00060526
                    523,                0.93112,                0.76428,                 1.0916,                0.53137,                0.71365,                0.56844,                0.39847,                0.76765,                0.89286,                 1.0187,             0.00060403,             0.00060403,             0.00060403
                    524,                 0.8673,                0.71195,                 1.0736,                0.48814,                0.73348,                0.55856,                0.39703,                0.78982,                0.90936,                 1.0275,             0.00060279,             0.00060279,             0.00060279
                    525,                0.93061,                0.73997,                 1.0811,                0.47127,                0.73731,                0.52534,                0.37991,                 0.8218,                0.93063,                 1.0435,             0.00060155,             0.00060155,             0.00060155
                    526,                0.93224,                0.73442,                 1.0795,                0.55153,                 0.7148,                0.54309,                0.38634,                0.79789,                0.89862,                 1.0347,             0.00060031,             0.00060031,             0.00060031
                    527,                0.88647,                 0.7173,                 1.0541,                0.45417,                0.74263,                0.54123,                0.39136,                0.82207,                0.91607,                 1.0418,             0.00059908,             0.00059908,             0.00059908
                    528,                0.90977,                 0.7273,                 1.0846,                0.48791,                0.72884,                 0.5414,                0.40963,                0.74032,                0.88579,                 1.0071,             0.00059784,             0.00059784,             0.00059784
                    529,                0.87352,                0.70881,                 1.0696,                 0.4722,                0.73007,                0.55682,                0.39436,                0.78582,                0.93041,                 1.0295,              0.0005966,              0.0005966,              0.0005966
                    530,                0.87692,                0.70739,                 1.0539,                0.56177,                0.71171,                0.60616,                0.42004,                 0.7551,                0.90097,                 1.0159,             0.00059536,             0.00059536,             0.00059536
                    531,                0.88395,                0.73025,                 1.0619,                0.61182,                0.65482,                0.59466,                0.40773,                0.79417,                0.90591,                 1.0335,             0.00059413,             0.00059413,             0.00059413
                    532,                0.88923,                0.71212,                 1.0614,                0.59099,                0.66725,                0.60201,                0.42336,                0.73597,                0.90022,                 1.0083,             0.00059289,             0.00059289,             0.00059289
                    533,                0.90368,                0.72645,                 1.0803,                0.62158,                 0.6905,                0.57967,                0.40728,                0.76997,                0.91331,                 1.0237,             0.00059165,             0.00059165,             0.00059165
                    534,                0.90446,                0.74113,                 1.0802,                0.54044,                0.70295,                0.55926,                0.41033,                0.73412,                0.90822,                 1.0044,             0.00059041,             0.00059041,             0.00059041
                    535,                0.89306,                0.71682,                 1.0769,                0.55389,                0.68286,                0.54471,                0.38224,                0.78896,                0.93801,                 1.0336,             0.00058917,             0.00058917,             0.00058917
                    536,                0.88947,                0.72572,                 1.0637,                0.58171,                0.66078,                 0.5432,                0.38878,                0.78988,                0.90721,                 1.0296,             0.00058794,             0.00058794,             0.00058794
                    537,                  0.868,                0.68605,                 1.0437,                0.57411,                0.67684,                0.59207,                0.39688,                0.76893,                0.92655,                 1.0194,              0.0005867,              0.0005867,              0.0005867
                    538,                0.88887,                0.71348,                 1.0635,                0.57486,                0.66237,                0.55788,                0.40556,                0.73903,                0.91388,                 1.0041,             0.00058546,             0.00058546,             0.00058546
                    539,                0.90377,                0.72501,                 1.0652,                0.48857,                0.70876,                0.53679,                0.39228,                0.76016,                0.93901,                 1.0155,             0.00058422,             0.00058422,             0.00058422
                    540,                0.88108,                  0.719,                 1.0841,                0.52518,                0.70713,                0.60614,                0.45665,                0.72765,                0.90851,                0.99883,             0.00058299,             0.00058299,             0.00058299
                    541,                0.89209,                 0.7176,                 1.0703,                0.51161,                0.70898,                0.56472,                0.41123,                0.75035,                0.89901,                 1.0078,             0.00058175,             0.00058175,             0.00058175
                    542,                0.91067,                0.73406,                 1.0536,                0.53695,                0.71992,                 0.6028,                0.41152,                0.80246,                0.93665,                 1.0341,             0.00058051,             0.00058051,             0.00058051
                    543,                0.89377,                0.73434,                 1.0587,                0.64162,                0.70837,                 0.6125,                0.44894,                 0.7514,                0.90455,                 1.0147,             0.00057927,             0.00057927,             0.00057927
                    544,                0.89798,                0.72659,                 1.0753,                0.53754,                0.70909,                0.56175,                0.39483,                0.79513,                0.90615,                   1.03,             0.00057804,             0.00057804,             0.00057804
                    545,                0.90076,                0.69715,                 1.0572,                0.55424,                0.71106,                0.57041,                0.39816,                0.77426,                0.90652,                 1.0235,              0.0005768,              0.0005768,              0.0005768
                    546,                0.86975,                0.68784,                 1.0502,                 0.5164,                0.71772,                0.56271,                0.40381,                0.76832,                 0.9061,                 1.0199,             0.00057556,             0.00057556,             0.00057556
                    547,                0.86797,                0.69224,                 1.0442,                0.47922,                0.72332,                0.54723,                  0.384,                0.83867,                0.92162,                 1.0458,             0.00057432,             0.00057432,             0.00057432
                    548,                0.86645,                0.70578,                 1.0632,                0.54161,                0.71151,                0.56671,                0.38987,                0.78038,                0.92108,                 1.0193,             0.00057309,             0.00057309,             0.00057309
                    549,                0.88369,                0.69059,                 1.0526,                0.54248,                0.70845,                0.53402,                0.38972,                0.74993,                 0.9073,                 1.0115,             0.00057185,             0.00057185,             0.00057185
                    550,                0.88923,                0.68344,                 1.0621,                0.56807,                0.68337,                0.55324,                0.39381,                0.75982,                0.91585,                 1.0156,             0.00057061,             0.00057061,             0.00057061
                    551,                0.86432,                0.66889,                 1.0542,                0.57626,                0.69756,                0.55828,                0.38703,                0.78124,                 0.8961,                 1.0113,             0.00056938,             0.00056938,             0.00056938
                    552,                0.87486,                0.67986,                 1.0534,                0.56247,                0.67313,                0.54166,                 0.3958,                0.76408,                0.89127,                 1.0092,             0.00056814,             0.00056814,             0.00056814
                    553,                0.85084,                0.69191,                 1.0502,                0.58142,                0.66619,                0.54957,                0.40905,                0.75103,                0.91975,                 1.0052,              0.0005669,              0.0005669,              0.0005669
                    554,                0.87153,                 0.7114,                 1.0448,                0.59251,                0.63744,                0.55745,                0.41646,                0.73381,                0.87385,                 1.0075,             0.00056566,             0.00056566,             0.00056566
                    555,                0.86638,                0.70398,                 1.0576,                0.57076,                0.65829,                0.61318,                0.43751,                0.69601,                0.87389,                0.98943,             0.00056442,             0.00056442,             0.00056442
                    556,                0.86725,                0.69805,                 1.0517,                0.57293,                0.69252,                0.60498,                0.43369,                0.74099,                0.89874,                 1.0016,             0.00056319,             0.00056319,             0.00056319
                    557,                0.87914,                0.69856,                 1.0527,                0.57908,                0.68624,                0.59128,                0.44321,                0.73617,                0.87758,                 1.0016,             0.00056195,             0.00056195,             0.00056195
                    558,                0.89286,                0.71384,                 1.0613,                0.54414,                0.67231,                0.54862,                  0.409,                0.77148,                0.88518,                 1.0188,             0.00056071,             0.00056071,             0.00056071
                    559,                0.87912,                0.70547,                 1.0677,                 0.5494,                0.64357,                0.54345,                0.40901,                0.76075,                0.87561,                 1.0127,             0.00055948,             0.00055948,             0.00055948
                    560,                0.88338,                0.71639,                 1.0638,                0.52226,                0.68481,                0.55819,                0.40811,                0.78417,                 0.9121,                 1.0268,             0.00055824,             0.00055824,             0.00055824
                    561,                0.88701,                0.70698,                 1.0706,                0.52813,                0.72968,                0.55133,                0.39941,                0.79599,                0.93307,                 1.0296,               0.000557,               0.000557,               0.000557
                    562,                0.84243,                0.68066,                 1.0313,                0.50874,                0.73171,                0.57463,                 0.4143,                0.74964,                0.91983,                 1.0067,             0.00055576,             0.00055576,             0.00055576
                    563,                 0.8714,                0.69537,                 1.0466,                0.64727,                0.67974,                0.61357,                0.44129,                0.73406,                0.88557,                0.99852,             0.00055452,             0.00055452,             0.00055452
                    564,                0.84355,                0.67084,                 1.0294,                0.69642,                0.64628,                0.61714,                0.45913,                0.69984,                0.88505,                0.98056,             0.00055329,             0.00055329,             0.00055329
                    565,                0.87098,                0.68995,                 1.0483,                 0.6772,                0.63859,                0.60399,                0.43247,                0.74644,                0.92641,                 1.0033,             0.00055205,             0.00055205,             0.00055205
                    566,                 0.8628,                0.69523,                 1.0572,                0.58891,                0.64288,                0.60297,                0.40832,                0.77331,                0.90772,                 1.0177,             0.00055081,             0.00055081,             0.00055081
                    567,                0.85971,                0.69897,                 1.0444,                0.62587,                0.64453,                0.60112,                0.41543,                0.75757,                0.91709,                 1.0128,             0.00054958,             0.00054958,             0.00054958
                    568,                0.84418,                0.67646,                 1.0378,                0.59398,                0.63839,                0.56216,                0.41562,                0.70744,                0.89869,                0.98915,             0.00054834,             0.00054834,             0.00054834
                    569,                0.83146,                0.66668,                 1.0422,                0.57042,                0.66613,                0.55853,                0.40294,                0.74446,                 0.8995,                  1.004,              0.0005471,              0.0005471,              0.0005471
                    570,                0.87369,                0.68898,                 1.0532,                0.58811,                 0.6449,                0.56536,                0.40723,                0.75457,                0.89209,                 1.0007,             0.00054586,             0.00054586,             0.00054586
                    571,                 0.8748,                 0.7046,                 1.0638,                0.61653,                0.61521,                0.56052,                0.39945,                 0.7703,                0.89691,                  1.007,             0.00054463,             0.00054463,             0.00054463
                    572,                0.88093,                0.66395,                 1.0409,                0.61848,                0.62471,                0.55909,                0.40264,                0.77822,                0.89584,                 1.0086,             0.00054339,             0.00054339,             0.00054339
                    573,                0.88228,                0.69423,                 1.0444,                0.59681,                0.63129,                0.59888,                0.43637,                0.77216,                0.89331,                 1.0167,             0.00054215,             0.00054215,             0.00054215
                    574,                0.86215,                0.65476,                 1.0359,                0.57742,                0.66032,                0.58999,                0.44443,                0.74915,                0.89206,                 1.0071,             0.00054091,             0.00054091,             0.00054091
                    575,                0.84996,                 0.6778,                 1.0447,                0.53072,                0.68024,                 0.5814,                0.42702,                0.74149,                 0.8866,                 1.0022,             0.00053968,             0.00053968,             0.00053968
                    576,                0.85886,                0.68928,                 1.0551,                0.53778,                0.70277,                0.58629,                0.40593,                0.74541,                0.89874,                 1.0028,             0.00053844,             0.00053844,             0.00053844
                    577,                 0.8508,                0.67941,                 1.0554,                 0.5263,                0.71579,                0.60517,                0.42932,                0.70299,                0.90119,                0.98596,              0.0005372,              0.0005372,              0.0005372
                    578,                  0.861,                0.66776,                 1.0416,                0.50983,                0.72734,                0.56821,                0.41513,                0.70973,                0.89426,                0.98573,             0.00053596,             0.00053596,             0.00053596
                    579,                0.87612,                0.67241,                 1.0348,                0.54312,                0.69691,                0.57036,                0.41759,                0.70693,                0.88695,                0.98558,             0.00053473,             0.00053473,             0.00053473
                    580,                0.85963,                0.68133,                 1.0518,                0.56378,                0.68344,                  0.554,                0.41445,                0.71694,                0.89051,                0.99252,             0.00053349,             0.00053349,             0.00053349
                    581,                0.84897,                0.67361,                 1.0576,                0.59199,                0.67226,                0.55206,                0.41561,                 0.7382,                0.88634,                0.99895,             0.00053225,             0.00053225,             0.00053225
                    582,                0.84298,                0.66915,                 1.0466,                0.55776,                0.67666,                0.54769,                0.40842,                0.72118,                0.89206,                0.99481,             0.00053101,             0.00053101,             0.00053101
                    583,                 0.8215,                0.63563,                 1.0244,                 0.5215,                0.69809,                0.53101,                0.38691,                0.76036,                0.91493,                 1.0096,             0.00052978,             0.00052978,             0.00052978
                    584,                0.83918,                0.67697,                 1.0561,                0.53447,                0.68727,                0.55455,                0.40326,                0.72929,                0.88763,                 1.0021,             0.00052854,             0.00052854,             0.00052854
                    585,                0.83452,                0.66537,                 1.0372,                0.51912,                0.69892,                0.55577,                0.39727,                0.76891,                0.91866,                 1.0143,              0.0005273,              0.0005273,              0.0005273
                    586,                0.81327,                0.67476,                 1.0334,                0.54781,                0.68993,                0.55394,                0.41532,                0.72093,                0.88961,                0.99482,             0.00052606,             0.00052606,             0.00052606
                    587,                0.85961,                0.68582,                 1.0516,                0.56631,                0.64372,                0.54314,                0.40737,                0.74467,                0.89826,                 1.0077,             0.00052483,             0.00052483,             0.00052483
                    588,                0.86377,                0.69278,                 1.0367,                0.64846,                0.63967,                 0.5925,                0.41653,                0.75895,                0.90185,                 1.0118,             0.00052359,             0.00052359,             0.00052359
                    589,                0.83698,                0.66745,                 1.0374,                0.61322,                0.65531,                0.60025,                0.41292,                0.78288,                0.89086,                 1.0184,             0.00052235,             0.00052235,             0.00052235
                    590,                0.85348,                0.69745,                 1.0497,                0.60447,                0.64643,                0.60875,                  0.456,                0.71963,                0.88593,                0.98935,             0.00052111,             0.00052111,             0.00052111
                    591,                0.83207,                0.64137,                 1.0266,                0.60729,                 0.6538,                0.60841,                0.45263,                0.73774,                0.88186,                0.99694,             0.00051988,             0.00051988,             0.00051988
                    592,                0.82872,                0.68736,                 1.0403,                 0.6134,                0.65449,                0.60506,                0.42411,                0.73795,                0.89033,                0.99928,             0.00051864,             0.00051864,             0.00051864
                    593,                0.85912,                0.70008,                 1.0672,                 0.6788,                0.65297,                0.61003,                0.41473,                0.77385,                0.91003,                 1.0159,              0.0005174,              0.0005174,              0.0005174
                    594,                0.83704,                0.67978,                 1.0389,                0.58715,                 0.6678,                0.59498,                 0.4067,                0.78744,                0.89607,                 1.0252,             0.00051616,             0.00051616,             0.00051616
                    595,                0.81163,                0.63754,                 1.0247,                0.53628,                0.68749,                0.61026,                0.44535,                0.74084,                0.88174,                 1.0029,             0.00051493,             0.00051493,             0.00051493
                    596,                0.83466,                0.64998,                 1.0336,                0.62223,                0.70967,                0.61146,                0.45578,                0.70688,                0.88445,                0.98655,             0.00051369,             0.00051369,             0.00051369
                    597,                0.85346,                0.68766,                 1.0399,                 0.5472,                0.72014,                0.61658,                0.43131,                0.73998,                0.88892,                  1.003,             0.00051245,             0.00051245,             0.00051245
                    598,                 0.8405,                0.66335,                  1.039,                0.53934,                0.72092,                0.61799,                0.44696,                0.72694,                0.87547,                0.99814,             0.00051121,             0.00051121,             0.00051121
                    599,                0.83585,                0.67577,                 1.0385,                0.53132,                0.72866,                 0.6285,                 0.4466,                0.71196,                0.87905,                0.98839,             0.00050997,             0.00050997,             0.00050997
                    600,                 0.8312,                0.65462,                 1.0241,                0.53186,                0.72767,                0.57142,                0.41019,                0.73878,                0.88374,                 1.0046,             0.00050874,             0.00050874,             0.00050874
                    601,                0.83048,                0.66672,                 1.0279,                0.51463,                0.72868,                0.55772,                0.39512,                0.77752,                0.90935,                 1.0203,              0.0005075,              0.0005075,              0.0005075
                    602,                0.83075,                0.66912,                 1.0282,                0.63457,                0.69292,                0.60871,                0.42157,                  0.703,                0.89158,                0.98846,             0.00050626,             0.00050626,             0.00050626
                    603,                0.81599,                0.65555,                 1.0246,                0.63099,                0.67454,                0.61028,                0.41582,                0.70395,                0.87819,                 0.9879,             0.00050503,             0.00050503,             0.00050503
                    604,                0.83452,                0.66392,                 1.0354,                 0.5893,                0.67863,                0.55748,                0.40484,                0.72101,                0.87393,                0.99463,             0.00050379,             0.00050379,             0.00050379
                    605,                0.83063,                0.67614,                 1.0354,                0.53332,                0.68869,                0.53571,                0.39527,                0.75308,                0.89272,                 1.0059,             0.00050255,             0.00050255,             0.00050255
                    606,                0.83353,                0.67007,                 1.0209,                0.62356,                0.63933,                0.55213,                0.39734,                0.75373,                0.89489,                 1.0044,             0.00050131,             0.00050131,             0.00050131
                    607,                0.84853,                0.67218,                 1.0267,                0.59925,                0.62868,                0.59837,                0.40489,                0.74578,                0.89343,                 1.0017,             0.00050007,             0.00050007,             0.00050007
                    608,                0.83995,                0.67204,                 1.0226,                0.60895,                0.63063,                0.55887,                0.40939,                 0.7553,                 0.9154,                 1.0009,             0.00049884,             0.00049884,             0.00049884
                    609,                0.83328,                0.67076,                 1.0435,                0.61533,                0.61968,                0.56512,                0.41782,                0.73945,                0.88864,                0.99363,              0.0004976,              0.0004976,              0.0004976
                    610,                0.87397,                0.69015,                 1.0398,                0.57895,                0.63694,                0.56523,                0.41255,                0.70905,                0.89021,                0.97989,             0.00049636,             0.00049636,             0.00049636
